client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25223768.mp3	Anh về đây em vào trong nhà đi	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25223834.mp3	Ký ức khi mở đi qua cái cầu Nại Hà vẫn còn một chút	1	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25223843.mp3	tôi sợ sẽ không cứu được đâu	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25223857.mp3	Trên chiếc bàn đó ngoài hoa tươi bát nhang và đến thơm	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25223913.mp3	em liền hỏi lại	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25223965.mp3	Anh đèn đỏ lờ mở nơi cầu thang hắt lên ma mị	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224059.mp3	Tuy nhiên mỗi người gặp một dạng khác nhau	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224071.mp3	Vẫn còn chưa thấy tiến triển gì	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224078.mp3	Hai người đừng có diễn trò trước mặt của tôi	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224109.mp3	Chợt nghiêm sắc mặt lạ	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224241.mp3	chúng tôi phải chiến đấu	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224266.mp3	hà nhón tay với lấy điện thoại xem tin nhắn	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224403.mp3	Cả vui buồn mọi nỗi	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224539.mp3	Những giờ ra chơi	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224788.mp3	Quả nhiên cánh cửa nơi phòng thờ kuman đang bị hé mở	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224848.mp3	Thì anh ta lại không mảy may nhìn qua dù chỉ là một cái	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224877.mp3	Là bóng rợp trên con đường nắng lửa	1	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25224928.mp3	cô hỏi thì nói bảo bận ôn thi cấp ba	0	2					vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25225885.mp3	Trước mối tình ai đang dấy lên.	0	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226029.mp3	vì rằng sinh ra con bé của một nốt ruồi chết yểu	0	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226101.mp3	Thì chính bà đã gây ra cái chết cho họ	0	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226115.mp3	giờ còn nghi kỵ như thế thì làm sao mà làm được cái gì	1	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226203.mp3	Chị là ai	0	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226248.mp3	Tháng năm vất vả	0	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226343.mp3	Phải Đóng cửa lại cho con nó ngủ	1	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226371.mp3	Tất cả đánh xe vào trong làng	1	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226504.mp3	Đừng ôm gối chiếc, đêm nay ngủ...	0	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226542.mp3	Bà đi đâu cả tháng rồi mà tôi tìm không có thấy	0	2	twenties	male			vi	
b5a488f63805ea511df396c46afe3819f6ee9f3dbdf3bea06d208b7384c8d1555ecb87657e9612d56ee44ee68645fe73027aa024d171a493bcf3ce6c4d98892f	common_voice_vi_25226900.mp3	Sao mày không giữ lời	0	2	twenties	male			vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25246279.mp3	Đứng bật dậy ra khỏi giường	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25246310.mp3	Tuy nhi đã mất nhưng mà gặp cảnh này	1	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25246342.mp3	Cho nên là khi sống có thể thấy trước được chuyện của âm giới	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25246402.mp3	Nếu mà đúng như tôi dự đoán	1	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25247464.mp3	Tuy nhiên chính vẫn chờ đợi một điều gì đó	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25247473.mp3	Rộn vang tưng bừng	1	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25247576.mp3	Trước khi bước ra cửa bà ta còn quay lại dặn	1	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25247589.mp3	sau cùng mẹ em chốt lại	0	2					vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25255254.mp3	Như vạn lời ca	0	2	teens	female			vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25255265.mp3	Lúc Tỉnh dậy đã là sáng ngày hôm sau	0	2	teens	female			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256117.mp3	Để Đông về ấm mãi tim côi	0	2					vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256147.mp3	Anh sắp lấy vợ mà còn đang đi với cô nào nữa	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256149.mp3	Tình thương quán cũng là nhà, lều tranh có nghĩa hơn tòa ngói cao.	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256178.mp3	Từ đấy thu rồi thu lại thu	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256204.mp3	Làm cho em tỉnh	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256233.mp3	Thân sâu hồn bướm	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256235.mp3	Trinh còn để cả hoa tươi vào nữa	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256236.mp3	Alo Anh Quân à	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256275.mp3	Tên cũ từ lâu bị lãng quên	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256276.mp3	Album ảnh đó chứa toàn hình của quân	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256288.mp3	giờ tất cả chờ đợi một lúc rồi sẽ làm lại	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256289.mp3	Nhưng mà chúng tôi cũng đã đi xem thầy rồi	1	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256290.mp3	Khi nào xảy ra chuyện đáng tiếc rồi hãy nói	1	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256303.mp3	Chú thợ sửa xe bảo là chả hỏng hóc gì cả	0	2	teens	male			vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25256304.mp3	Một phú thảnh thơi	0	2	teens	male			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257428.mp3	Và cũng gặp nguy kịch nên phải đi viện cấp cứu	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257465.mp3	Gió thổi và lạnh nên mẹ đóng cửa lại	1	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257476.mp3	Cô bạn khẽ sờ vào tay của trinh lay lay thì chợt giật mình	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257497.mp3	Anh đi đi, Em không là chiếc bóng	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257531.mp3	mất cân bằng	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257547.mp3	Để cho hai đứa thầm thì	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257578.mp3	Để cho môi ngọt thắm thêm anh à	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257674.mp3	bà ấy cũng tin mấy cái chuyện tâm linh này	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257683.mp3	Nhưng mà vì con Thảo ngăn lại nên là con Thảo mới chết	1	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257744.mp3	Tiếng nghịch ngợm đồ đạc đại loại là như vậy	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257768.mp3	Thì ngay lập tức nó hét lên một cách đầy kinh sợ	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257820.mp3	Nó toàn nói về chết chóc là lắm chú ạ	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257836.mp3	Hình thể đó được dát những giá vàng óng ánh sáng lấp lánh	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257859.mp3	Đêm...nhức nhối nỗi niềm riêng khôn tả	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257864.mp3	Nó ngày xưa Từ hồi đi họccặp hết thằng này cho đến thằng khác	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25257987.mp3	Già làng ngoài ấy biết chuyện cũng tham gia đi tìm	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25258222.mp3	người nhà của thảo cũng tới ngay sau đó	1	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25258281.mp3	Chúng ta cần biết con quỷ đó là ai	0	2	teens	female			vi	
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f	common_voice_vi_25258571.mp3	hà liền tiếp tục nói	0	2	teens	female			vi	
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426	common_voice_vi_25261447.mp3	Buổi sáng thức giấc	0	2	teens	female			vi	
262a0d9b3b69874fab1ce13cc9489c1f9ae0039ee95e7a3c2c7db4a892fb220f688164f88500795c45b63a1cb25dcb3601bd9efc4ffbb94042e8001b8320e10b	common_voice_vi_25273478.mp3	cậu thấy trong người sao rồi	0	2					vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25631701.mp3	Trong thuật làm phép thì tôi biết là khi muốn giúp ai	1	2	teens	male			vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690059.mp3	Bên góc phố em còn qua mỗi sáng	1	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690060.mp3	Tháng mười tháng mười đấy.	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690180.mp3	Chớm đông rồi từng giọt nắng hanh hao	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690181.mp3	Bà dã Quỳ	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690183.mp3	Cô ta Nói như vậy là xong rồi	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690340.mp3	Để cho ai đó mơ màng dáng ai	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690341.mp3	thấy cách đáp cộc lốc của cô ta	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690342.mp3	Tháng mười về anh chợt biết làm thơ	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690806.mp3	Cho thêm rét mướt mảnh hồn đơn côi	0	2					vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690807.mp3	Ni giật mình	0	2					vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709086.mp3	Lời dẫn chương trình ngày thương binh liệt sỹ	1	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709087.mp3	Hà ni vội hỏi	0	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709088.mp3	Vào đêm run rẩy sầu cơn mưa nhỏ	1	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709089.mp3	Câu hẹn thề rụng khẽ lá chơi vơi	0	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709572.mp3	Mãi bên nhau xua tan đông lạnh giá	1	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709575.mp3	Nghe trong gió một màu Đông bàng bạc	0	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709794.mp3	Em chờ anh những thẹn thùng e ngại	1	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709795.mp3	Chút se lạnh đã luồn trong nắng mới	0	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709796.mp3	Anh nhặt về âu yếm những đêm mơ	0	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709899.mp3	Mẹ gặng hỏi với câu nói chê bai	1	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25710406.mp3	Gió vi vu như ai đó dỗi hờn	1	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721574.mp3	Tuyển tập bài thơ hay về Tình Yêu	0	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721575.mp3	Lối em qua chân ngại ngùng chạm ngõ	1	2	twenties	female			vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721578.mp3	Lén tặng em như gã khờ chẳng hiểu	0	2	twenties	female			vi	
